Freq	3K	5K	10K	15K	20K	25K	30K	35K	40K	50K	70K	100K	125K	150K	175K	200K	225K	250K	275K	296K
1.5553215	0.0821525	0.0788215	0.0809092	0.0804354	0.0795135	0.078537	0.0811103	0.0779541	0.0785347	0.0734356	0.0669479	0.0612477	0.0478916	0.0322622	0.0227154	0.0156001	0.00908579	0.00425531	0.0020856	0.0014894
1.55715129	0.0818477	0.0784928	0.0805829	0.0801338	0.0791943	0.0782067	0.0808189	0.0775864	0.0782304	0.0731336	0.0666722	0.0610091	0.0476278	0.0321157	0.0226117	0.0154953	0.00903297	0.00423724	0.00209436	0.00149599
1.55898108	0.0815444	0.0781659	0.0802589	0.0798336	0.0788784	0.0778775	0.0805314	0.0772221	0.0779273	0.0728347	0.0663986	0.0607739	0.0473669	0.0319723	0.0225111	0.0153881	0.00897968	0.00422063	0.00210352	0.00150113
1.56081087	0.0812424	0.0778411	0.0799371	0.0795348	0.0785656	0.0775495	0.0802478	0.0768611	0.0776253	0.0725387	0.0661269	0.0605418	0.0471088	0.031832	0.0224135	0.0152786	0.00892584	0.00420551	0.00211302	0.00150455
1.56264066	0.0809417	0.0775179	0.0796179	0.0792372	0.0782559	0.0772226	0.0799681	0.0765036	0.0773243	0.0722451	0.0658572	0.0603129	0.046854	0.0316951	0.0223188	0.0151668	0.00887146	0.00419191	0.00212278	0.00150602
1.56447045	0.0806419	0.0771965	0.0793013	0.0789406	0.0779492	0.0768967	0.0796921	0.0761495	0.0770239	0.0719533	0.0655895	0.0600868	0.0466026	0.0315616	0.0222266	0.015053	0.00881654	0.00417989	0.00213274	0.00150529
1.56630024	0.0803431	0.0768767	0.0789874	0.0786448	0.0776456	0.0765718	0.0794196	0.0757988	0.0767241	0.0716631	0.0653237	0.0598635	0.0463546	0.0314314	0.0221367	0.0149374	0.00876113	0.00416947	0.00214283	0.00150219
1.56813003	0.0800449	0.0765587	0.0786762	0.0783498	0.0773448	0.0762479	0.0791506	0.0754516	0.0764247	0.071374	0.06506	0.0596425	0.0461104	0.0313045	0.022049	0.0148202	0.00870526	0.00416065	0.00215299	0.00149656
1.56995982	0.0797473	0.0762422	0.0783678	0.0780551	0.0770468	0.0759251	0.0788848	0.0751078	0.0761256	0.0710855	0.0647984	0.0594238	0.0458701	0.0311808	0.0219632	0.0147017	0.00864905	0.00415348	0.00216311	0.00148825
1.57178961	0.0794501	0.0759273	0.0780624	0.0777609	0.0767517	0.0756032	0.0786222	0.0747673	0.0758267	0.0707973	0.0645388	0.059207	0.0456338	0.0310603	0.0218788	0.0145821	0.00859253	0.00414788	0.00217317	0.00147719
1.5736194	0.0791531	0.0756139	0.0777599	0.0774668	0.0764592	0.0752823	0.0783625	0.0744301	0.0755279	0.0705088	0.0642813	0.0589919	0.0454015	0.0309429	0.0217958	0.014462	0.00853591	0.0041439	0.00218302	0.00146332
1.57544919	0.0788565	0.075302	0.0774603	0.0771727	0.0761693	0.0749623	0.0781054	0.0740961	0.075229	0.0702198	0.0640258	0.058778	0.0451734	0.0308284	0.0217138	0.0143415	0.00847931	0.00414143	0.00219262	0.00144663
1.57727898	0.0785599	0.0749914	0.0771639	0.0768784	0.0758817	0.0746433	0.077851	0.0737652	0.0749299	0.0699298	0.0637723	0.0585653	0.0449494	0.0307165	0.0216325	0.0142212	0.00842288	0.00414043	0.00220189	0.00142716
1.57910877	0.0782634	0.0746822	0.0768702	0.0765837	0.0755963	0.0743252	0.0775987	0.0734372	0.0746305	0.0696383	0.0635209	0.0583531	0.0447297	0.0306071	0.0215516	0.0141014	0.00836684	0.00414079	0.00221073	0.00140495
1.58093856	0.0779667	0.0743743	0.0765794	0.0762884	0.075313	0.0740078	0.0773483	0.0731118	0.0743307	0.0693451	0.0632714	0.0581413	0.0445139	0.0304999	0.0214709	0.0139825	0.0083113	0.00414236	0.00221905	0.00138012
1.58276835	0.0776697	0.0740675	0.0762914	0.0759923	0.0750315	0.0736915	0.0770999	0.0727891	0.0740302	0.0690498	0.0630237	0.0579294	0.0443023	0.0303946	0.02139	0.013865	0.00825648	0.004145	0.0022268	0.0013528
1.58459814	0.0773726	0.0737619	0.0760059	0.0756954	0.0747516	0.0733758	0.0768527	0.0724685	0.0737291	0.068752	0.0627778	0.0577171	0.0440946	0.0302909	0.0213088	0.0137492	0.00820252	0.0041485	0.00223386	0.00132313
1.58642793	0.0770753	0.0734572	0.0757229	0.0753973	0.0744731	0.0730608	0.0766068	0.0721499	0.0734271	0.0684516	0.0625336	0.057504	0.0438906	0.0301883	0.0212269	0.0136355	0.00814963	0.00415263	0.00224018	0.00129134
1.58825772	0.0767775	0.0731533	0.0754422	0.075098	0.0741957	0.0727464	0.0763616	0.0718331	0.0731241	0.0681482	0.0622908	0.0572896	0.0436901	0.0300867	0.021144	0.0135244	0.00809796	0.00415714	0.00224563	0.00125758
1.59008751	0.0764793	0.0728502	0.0751635	0.0747973	0.0739192	0.0724325	0.076117	0.0715176	0.0728201	0.0678415	0.0620493	0.0570736	0.043493	0.0299854	0.02106	0.0134162	0.00804764	0.00416175	0.00225018	0.00122212
1.5919173	0.0761808	0.0725478	0.0748865	0.0744948	0.0736432	0.072119	0.0758724	0.0712033	0.0725148	0.0675314	0.061809	0.0568557	0.0432989	0.0298842	0.0209746	0.0133113	0.00799881	0.00416612	0.00225371	0.00118518
1.59374709	0.0758817	0.0722458	0.0746111	0.0741906	0.0733676	0.0718057	0.0756277	0.0708897	0.0722081	0.0672177	0.0615694	0.0566354	0.0431076	0.0297827	0.0208875	0.0132099	0.00795151	0.00416997	0.00225615	0.00114698
1.59557688	0.075582	0.0719441	0.0743367	0.0738845	0.073092	0.0714926	0.0753825	0.0705765	0.0719	0.0669004	0.0613306	0.0564122	0.0429188	0.0296803	0.0207986	0.0131123	0.0079058	0.00417292	0.00225741	0.00110779
1.59740667	0.0752818	0.0716426	0.0740631	0.0735765	0.0728161	0.0711794	0.0751363	0.0702633	0.0715901	0.0665791	0.0610921	0.0561861	0.0427321	0.0295766	0.0207078	0.0130188	0.00786172	0.00417466	0.00225746	0.00106785
1.59923646	0.0749811	0.0713412	0.07379	0.0732661	0.0725398	0.0708659	0.074889	0.0699498	0.0712785	0.066254	0.0608536	0.0559566	0.042547	0.0294713	0.0206148	0.0129296	0.00781921	0.00417481	0.00225616	0.0010274
1.60106625	0.0746796	0.0710395	0.0735168	0.0729536	0.0722626	0.0705521	0.0746401	0.0696355	0.070965	0.0659249	0.0606148	0.0557233	0.0423634	0.029364	0.0205195	0.0128448	0.00777821	0.00417305	0.00225347	0.000986677
1.60289604	0.0743775	0.0707376	0.0732434	0.0726387	0.0719844	0.0702377	0.0743893	0.0693202	0.0706494	0.0655919	0.0603755	0.0554861	0.0421807	0.0292542	0.020422	0.0127645	0.00773866	0.004169	0.00224931	0.000945906
1.60472583	0.0740746	0.0704351	0.0729692	0.0723214	0.0717048	0.0699224	0.0741363	0.0690037	0.0703317	0.065255	0.0601353	0.0552446	0.0419986	0.0291417	0.0203219	0.0126888	0.00770035	0.0041624	0.00224365	0.000905328
1.60655562	0.0737711	0.0701321	0.0726938	0.0720016	0.0714236	0.0696062	0.0738807	0.0686852	0.0700117	0.0649142	0.0598937	0.0549987	0.0418167	0.0290261	0.0202193	0.0126177	0.00766312	0.00415292	0.00223638	0.000865182
1.60838541	0.0734668	0.0698281	0.0724169	0.0716792	0.0711406	0.0692887	0.0736224	0.0683648	0.0696895	0.0645696	0.0596505	0.0547483	0.0416346	0.028907	0.0201141	0.0125512	0.00762674	0.00414032	0.00222749	0.000825678
1.6102152	0.0731616	0.0695233	0.0721381	0.0713542	0.0708556	0.0689698	0.0733609	0.0680421	0.0693648	0.0642214	0.0594053	0.0544932	0.0414517	0.0287844	0.0200065	0.0124891	0.00759095	0.00412435	0.0022169	0.000787067
1.61204499	0.0728556	0.0692173	0.0718569	0.0710268	0.0705684	0.0686492	0.0730961	0.0677167	0.0690378	0.0638697	0.0591577	0.0542333	0.041268	0.0286579	0.0198963	0.0124314	0.00755546	0.00410488	0.00220457	0.000749628
1.61387478	0.0725487	0.0689101	0.0715731	0.0706967	0.0702791	0.0683268	0.0728277	0.0673887	0.0687082	0.0635146	0.0589074	0.0539689	0.0410829	0.0285275	0.0197837	0.0123779	0.00751998	0.00408169	0.00219049	0.000713611
1.61570457	0.0722409	0.0686015	0.0712862	0.0703642	0.0699871	0.0680024	0.0725555	0.0670576	0.0683762	0.0631564	0.0586541	0.0536995	0.040896	0.0283928	0.0196685	0.0123283	0.00748421	0.00405478	0.00217461	0.000679307
1.61753436	0.071932	0.0682914	0.070996	0.0700292	0.0696927	0.0676757	0.0722795	0.0667234	0.0680417	0.0627952	0.0583973	0.0534255	0.0407072	0.0282542	0.0195512	0.0122824	0.00744778	0.00402406	0.00215695	0.000647081
1.61936415	0.071622	0.0679797	0.0707022	0.0696917	0.0693958	0.0673464	0.0719991	0.0663861	0.0677048	0.0624314	0.058137	0.0531471	0.0405161	0.0281114	0.0194316	0.01224	0.00741034	0.00398953	0.00213747	0.000617269
1.62119394	0.0713109	0.0676663	0.0704047	0.069352	0.0690961	0.0670147	0.0717147	0.0660453	0.0673655	0.0620649	0.0578726	0.0528644	0.0403225	0.0279645	0.01931	0.0122007	0.00737167	0.00395129	0.00211619	0.000590274
1.62302373	0.0709985	0.0673512	0.070103	0.06901	0.068794	0.0666802	0.071426	0.0657014	0.0670238	0.0616963	0.057604	0.0525777	0.0401261	0.0278138	0.0191864	0.0121642	0.00733133	0.00390945	0.00209314	0.000566519
1.62485352	0.070685	0.0670344	0.0697972	0.0686659	0.0684893	0.0663427	0.0711329	0.0653543	0.06668	0.0613258	0.0573311	0.0522872	0.0399269	0.0276593	0.0190611	0.0121301	0.00728911	0.00386418	0.00206836	0.000546398
1.62668331	0.07037	0.0667158	0.0694873	0.0683199	0.0681821	0.0660022	0.0708357	0.065004	0.066334	0.0609537	0.0570536	0.0519934	0.0397247	0.0275013	0.0189343	0.0120981	0.00724469	0.00381571	0.00204192	0.000530291
1.6285131	0.0700537	0.0663955	0.069173	0.0679721	0.0678727	0.0656587	0.0705341	0.0646506	0.0659861	0.0605802	0.0567713	0.0516966	0.0395195	0.0273401	0.0188061	0.0120678	0.0071979	0.00376429	0.0020138	0.000518515
1.63034289	0.0697358	0.0660734	0.0688544	0.0676225	0.067561	0.0653119	0.0702285	0.0642946	0.0656365	0.060206	0.0564842	0.0513973	0.0393112	0.027176	0.0186768	0.0120387	0.00714847	0.00371025	0.00198418	0.000511289
1.63217268	0.0694165	0.0657496	0.0685316	0.0672714	0.0672474	0.064962	0.0699188	0.063936	0.0652853	0.0598309	0.0561922	0.0510957	0.0390999	0.0270094	0.0185466	0.0120105	0.00709627	0.00365396	0.0019531	0.000508634
1.63400247	0.0690954	0.0654243	0.0682048	0.0669192	0.066932	0.0646088	0.0696052	0.0635752	0.0649327	0.0594557	0.0558955	0.0507927	0.0388857	0.0268407	0.0184157	0.0119829	0.00704123	0.00359578	0.00192069	0.000510422
1.63583226	0.0687728	0.0650975	0.067874	0.0665658	0.066615	0.0642525	0.069288	0.0632124	0.0645791	0.0590805	0.0555939	0.0504887	0.0386686	0.0266703	0.0182843	0.0119554	0.00698328	0.00353617	0.00188707	0.000516415
1.63766205	0.0684484	0.0647695	0.0675396	0.0662115	0.0662967	0.063893	0.0689676	0.0628481	0.0642245	0.0587058	0.0552875	0.0501842	0.0384489	0.0264988	0.0181527	0.0119277	0.00692243	0.00347554	0.0018524	0.000526174
1.63949184	0.0681222	0.0644402	0.0672018	0.0658567	0.0659774	0.0635305	0.0686442	0.0624827	0.0638695	0.0583319	0.0549769	0.0498798	0.0382269	0.0263266	0.0180212	0.0118994	0.0068587	0.00341438	0.00181684	0.000539168
1.64132163	0.0677943	0.0641101	0.066861	0.0655014	0.0656575	0.0631652	0.068318	0.0621167	0.0635141	0.0579593	0.0546618	0.0495762	0.0380027	0.0261542	0.0178899	0.0118701	0.00679223	0.00335315	0.00178053	0.00055485
1.64315142	0.0674647	0.0637792	0.0665176	0.065146	0.0653371	0.0627971	0.0679896	0.0617505	0.0631587	0.0575884	0.0543427	0.0492739	0.0377767	0.0259821	0.0177591	0.0118397	0.00672313	0.00329239	0.00174375	0.000572597
1.64498121	0.0671332	0.0634478	0.066172	0.0647907	0.0650169	0.0624267	0.0676594	0.0613848	0.0628038	0.0572196	0.0540201	0.0489736	0.0375494	0.0258108	0.017629	0.0118076	0.00665166	0.00323251	0.00170662	0.000591888
1.646811	0.0668001	0.0631162	0.0658247	0.0644358	0.0646968	0.062054	0.0673278	0.0610199	0.0624495	0.0568531	0.0536941	0.0486759	0.0373208	0.025641	0.0174999	0.0117738	0.00657806	0.00317406	0.00166941	0.00061217
1.64864079	0.0664653	0.0627848	0.0654762	0.0640817	0.0643774	0.0616794	0.0669953	0.0606565	0.0620963	0.0564896	0.0533654	0.0483812	0.0370917	0.025473	0.0173719	0.011738	0.00650265	0.00311748	0.00163232	0.000632976
1.65047058	0.0661289	0.0624536	0.0651272	0.0637285	0.064059	0.0613031	0.0666625	0.0602951	0.0617445	0.0561294	0.0530343	0.0480903	0.0368623	0.0253072	0.0172452	0.0116998	0.00642579	0.00306321	0.00159559	0.000653942
1.65230037	0.0657912	0.0621232	0.0647781	0.0633766	0.063742	0.0609257	0.0663301	0.0599363	0.0613943	0.0557729	0.0527015	0.0478036	0.0366331	0.0251442	0.0171201	0.0116591	0.00634782	0.00301173	0.00155946	0.000674707
1.65413016	0.065452	0.0617938	0.0644296	0.0630263	0.0634267	0.0605474	0.0659982	0.0595806	0.0610464	0.0554205	0.0523674	0.0475217	0.0364046	0.0249844	0.0169967	0.0116159	0.00626919	0.00296338	0.00152414	0.000694998
1.65595995	0.0651117	0.0614658	0.0640823	0.0626779	0.0631134	0.0601687	0.065668	0.0592287	0.0607008	0.0550726	0.0520327	0.047245	0.0361773	0.024828	0.0168751	0.0115699	0.00619037	0.00291853	0.00148986	0.000714639
1.65778974	0.0647704	0.0611394	0.0637368	0.0623317	0.0628024	0.05979	0.0653398	0.0588809	0.060358	0.0547297	0.0516983	0.046974	0.0359516	0.0246754	0.0167556	0.0115211	0.00611182	0.00287753	0.00145687	0.000733513
1.65961953	0.0644285	0.060815	0.0633937	0.0619881	0.0624941	0.0594118	0.0650142	0.0585379	0.0600183	0.0543922	0.0513644	0.0467089	0.0357279	0.024527	0.0166382	0.0114694	0.00603392	0.00284067	0.0014253	0.000751585
1.66144932	0.064086	0.060493	0.0630537	0.0616474	0.0621887	0.0590347	0.0646918	0.0582002	0.0596819	0.0540604	0.051032	0.0464504	0.0355067	0.0243828	0.0165231	0.0114147	0.00595724	0.00280817	0.00139535	0.000768838
1.66327911	0.0637432	0.0601737	0.0627172	0.0613097	0.0618865	0.058659	0.0643733	0.0578681	0.0593493	0.0537344	0.0507018	0.0461984	0.0352886	0.0242431	0.0164103	0.011357	0.00588225	0.00278024	0.00136711	0.000785314
1.6651089	0.0634007	0.0598574	0.062385	0.0609757	0.0615878	0.0582855	0.0640593	0.0575421	0.0590207	0.053415	0.0503746	0.0459533	0.0350738	0.0241079	0.0162999	0.0112965	0.00580939	0.00275697	0.00134075	0.000801141
1.66693869	0.0630585	0.0595444	0.0620575	0.0606456	0.0612926	0.0579144	0.0637502	0.0572225	0.0586963	0.0531022	0.0500508	0.045715	0.0348628	0.0239775	0.0161921	0.011233	0.00573912	0.00273849	0.00131622	0.000816466
1.66876848	0.0627171	0.059235	0.0617352	0.0603195	0.0610013	0.0575465	0.0634469	0.0569098	0.0583765	0.0527964	0.0497314	0.045484	0.034656	0.0238515	0.0160869	0.0111666	0.00567182	0.00272478	0.0012936	0.000831505
1.67059827	0.0623769	0.0589295	0.0614187	0.059998	0.0607141	0.0571821	0.0631496	0.0566039	0.0580614	0.0524978	0.049417	0.0452599	0.0344537	0.0237302	0.0159841	0.0110975	0.00560795	0.00271588	0.00127278	0.000846497
1.67242806	0.0620383	0.058628	0.061108	0.0596811	0.0604308	0.0568218	0.0628588	0.0563052	0.0577511	0.0522065	0.0491082	0.045043	0.0342561	0.0236133	0.0158841	0.0110258	0.00554778	0.00271166	0.00125366	0.00086168
1.67425785	0.0617015	0.0583308	0.0608039	0.0593692	0.0601518	0.0564661	0.062575	0.056014	0.0574459	0.0519228	0.0488058	0.044833	0.0340634	0.0235006	0.0157866	0.0109514	0.00549166	0.002712	0.00123613	0.000877317
1.67608764	0.0613673	0.058038	0.0605064	0.0590625	0.0598772	0.0561155	0.0622986	0.0557302	0.0571459	0.0516466	0.0485102	0.0446297	0.0338761	0.023392	0.0156918	0.0108748	0.00543989	0.00271669	0.00121991	0.00089366
1.67791743	0.0610356	0.0577498	0.0602157	0.0587614	0.0596068	0.0557702	0.0620298	0.0554537	0.0568512	0.0513781	0.048222	0.044433	0.0336941	0.0232871	0.0155995	0.0107958	0.00539258	0.00272551	0.00120482	0.000910975
1.67974722	0.0607073	0.0574663	0.0599319	0.0584659	0.0593408	0.0554307	0.0617691	0.0551848	0.0565617	0.0511173	0.0479417	0.0442426	0.0335176	0.0231859	0.0155097	0.0107148	0.00534997	0.00273814	0.00119052	0.000929435
1.68157701	0.0603825	0.0571874	0.0596553	0.0581762	0.0590791	0.0550975	0.0615163	0.054923	0.0562775	0.050864	0.0476698	0.0440579	0.0333466	0.0230877	0.0154225	0.0106319	0.00531214	0.00275422	0.00117669	0.000949216
1.6834068	0.0600616	0.0569134	0.0593854	0.0578925	0.0588217	0.0547707	0.0612718	0.0546684	0.0559987	0.0506183	0.0474064	0.0438787	0.0331813	0.0229924	0.0153377	0.0105473	0.00527913	0.00277339	0.00116303	0.000970477
1.68523659	0.0597451	0.0566441	0.0591227	0.0576148	0.0585684	0.0544505	0.0610353	0.0544208	0.0557251	0.0503799	0.0471521	0.0437046	0.0330214	0.0228995	0.0152552	0.0104612	0.0052509	0.00279523	0.00114916	0.000993221
1.68706638	0.0594332	0.0563793	0.0588665	0.0573432	0.0583192	0.0541372	0.0608074	0.0541797	0.0554567	0.0501484	0.046907	0.0435351	0.0328671	0.0228087	0.0151751	0.0103738	0.00522742	0.00281925	0.00113476	0.00101752
1.68889617	0.0591265	0.056119	0.0586168	0.0570777	0.058074	0.0538308	0.0605874	0.0539449	0.0551933	0.0499238	0.046671	0.0433695	0.0327182	0.0227196	0.0150971	0.0102852	0.00520852	0.00284509	0.00111947	0.00104323
1.69072596	0.0588248	0.0558632	0.0583731	0.0568183	0.0578326	0.0535314	0.0603753	0.0537162	0.0549347	0.0497056	0.0464445	0.0432075	0.0325744	0.0226319	0.0150213	0.0101958	0.0051941	0.00287209	0.00110295	0.00107024
1.69255575	0.0585288	0.0556116	0.0581352	0.0565647	0.057595	0.053239	0.0601708	0.0534929	0.0546807	0.0494934	0.0462272	0.0430483	0.0324356	0.0225451	0.0149473	0.0101057	0.00518381	0.00289987	0.00108492	0.00109838
1.69438554	0.0582386	0.0553638	0.0579026	0.0563172	0.0573607	0.0529535	0.0599737	0.0532748	0.0544313	0.0492868	0.046019	0.0428915	0.0323017	0.0224588	0.0148752	0.0100151	0.00517748	0.00292785	0.00106514	0.00112734
1.69621533	0.0579542	0.0551199	0.0576747	0.0560752	0.0571299	0.0526747	0.0597836	0.0530612	0.054186	0.0490853	0.0458197	0.0427364	0.0321722	0.0223728	0.0148048	0.00992433	0.00517474	0.00295557	0.00104336	0.00115688
1.69804512	0.0576758	0.0548794	0.057451	0.0558387	0.056902	0.0524025	0.0595999	0.0528518	0.0539446	0.0488884	0.0456292	0.0425825	0.032047	0.0222865	0.0147359	0.00983348	0.00517529	0.00298258	0.0010195	0.00118657
1.69987491	0.0574035	0.054642	0.0572308	0.0556072	0.056677	0.0521365	0.0594221	0.052646	0.0537067	0.0486956	0.0454468	0.0424291	0.0319256	0.0222	0.0146684	0.00974287	0.00517866	0.00300833	0.000993385	0.00121607
1.7017047	0.0571372	0.0544074	0.0570135	0.0553807	0.0564545	0.0518765	0.0592497	0.0524432	0.0534721	0.0485059	0.0452722	0.0422758	0.0318078	0.0221128	0.0146022	0.00965271	0.00518449	0.00303243	0.000965079	0.00124496
1.70353449	0.0568771	0.0541753	0.0567985	0.0551587	0.0562345	0.0516219	0.0590821	0.052243	0.0532403	0.0483193	0.0451049	0.042122	0.0316932	0.0220248	0.014537	0.00956321	0.0051924	0.00305449	0.000934671	0.00127282
1.70536428	0.0566229	0.0539453	0.056585	0.0549407	0.0560164	0.0513725	0.0589188	0.0520448	0.053011	0.0481349	0.0449442	0.0419672	0.0315814	0.0219357	0.0144727	0.00947467	0.00520192	0.00307413	0.000902326	0.00129917
1.70719407	0.0563744	0.0537172	0.0563725	0.0547263	0.0558002	0.0511277	0.0587588	0.0518481	0.052784	0.047952	0.0447896	0.0418108	0.0314721	0.0218455	0.0144091	0.00938729	0.00521259	0.00309106	0.000868463	0.00132359
1.70902386	0.0561315	0.0534906	0.05616	0.0545152	0.0555856	0.0508871	0.0586017	0.0516525	0.0525586	0.04777	0.0446404	0.0416525	0.0313649	0.0217541	0.0143459	0.00930135	0.00522405	0.00310503	0.000833631	0.00134571
1.71085365	0.055894	0.0532652	0.0559471	0.0543068	0.0553723	0.05065	0.0584466	0.0514573	0.0523346	0.0475884	0.0444957	0.0414919	0.0312593	0.0216612	0.014283	0.00921709	0.00523581	0.00311584	0.000798518	0.00136504
1.71268344	0.0556615	0.0530403	0.0557328	0.0541006	0.05516	0.050416	0.0582929	0.0512621	0.0521116	0.0474066	0.0443548	0.0413285	0.031155	0.0215672	0.0142203	0.00913476	0.00524752	0.00312336	0.000764174	0.00138123
1.71451323	0.0554337	0.0528161	0.0555168	0.0538959	0.0549482	0.0501843	0.05814	0.0510666	0.0518892	0.0472239	0.0442171	0.0411621	0.0310517	0.0214719	0.0141575	0.0090547	0.00525876	0.00312757	0.000731885	0.00139386
1.71634302	0.0552101	0.052592	0.0552982	0.0536925	0.054737	0.0499546	0.057987	0.0508702	0.051667	0.04704	0.0440814	0.0409926	0.0309489	0.0213753	0.0140943	0.00897716	0.00526927	0.00312847	0.000703255	0.00140267
1.71817281	0.0549904	0.0523678	0.0550766	0.0534897	0.054526	0.0497263	0.0578335	0.0506727	0.0514447	0.0468541	0.0439473	0.0408196	0.0308465	0.0212777	0.0140308	0.00890244	0.00527865	0.00312615	0.000680204	0.00140735
1.7200026	0.0547742	0.0521432	0.0548514	0.0532869	0.0543148	0.0494987	0.0576787	0.0504736	0.051222	0.046666	0.0438138	0.0406432	0.0307439	0.0211793	0.0139666	0.00883074	0.00528671	0.00312081	0.000664742	0.00140771
1.72183239	0.0545608	0.051918	0.0546221	0.0530837	0.0541032	0.0492713	0.0575219	0.0502727	0.0509984	0.0464753	0.0436801	0.040463	0.030641	0.0210801	0.0139017	0.00876253	0.00529321	0.00311269	0.000658964	0.00140354
1.72366218	0.0543499	0.051692	0.0543882	0.0528796	0.0538909	0.0490436	0.0573628	0.0500698	0.0507737	0.0462815	0.0435455	0.0402793	0.0305375	0.0209803	0.0138358	0.00869795	0.00529803	0.00310211	0.000664507	0.00139478
1.72549197	0.054141	0.0514652	0.0541495	0.052674	0.0536778	0.0488151	0.0572007	0.0498647	0.0505478	0.0460845	0.0434093	0.040092	0.0304331	0.0208802	0.0137689	0.00863731	0.005301	0.00308943	0.000682504	0.00138143
1.72732176	0.0539334	0.0512372	0.0539057	0.0524666	0.0534634	0.0485856	0.0570353	0.0496571	0.0503203	0.0458841	0.0432708	0.0399013	0.0303276	0.0207801	0.0137007	0.00858088	0.00530206	0.00307516	0.000713102	0.00136362
1.72915155	0.0537267	0.051008	0.0536564	0.0522571	0.0532477	0.0483543	0.0568663	0.0494469	0.0500911	0.0456798	0.0431293	0.0397074	0.0302209	0.0206802	0.0136314	0.00852888	0.00530123	0.00305983	0.000755769	0.00134155
1.73098134	0.0535205	0.0507776	0.0534014	0.052045	0.0530301	0.0481213	0.0566931	0.0492342	0.04986	0.0454721	0.0429843	0.0395103	0.0301127	0.0205807	0.0135607	0.00848155	0.00529851	0.00304395	0.000809287	0.00131553
1.73281113	0.0533141	0.050546	0.053141	0.0518298	0.0528109	0.0478861	0.0565156	0.0490188	0.0496269	0.0452606	0.0428353	0.0393103	0.030003	0.0204819	0.0134886	0.00843903	0.00529398	0.00302813	0.000872165	0.00128602
1.73464092	0.0531072	0.050313	0.0528748	0.0516115	0.0525894	0.0476484	0.0563335	0.0488007	0.0493917	0.0450454	0.0426819	0.0391079	0.0298917	0.0203841	0.0134152	0.00840143	0.00528779	0.00301296	0.000942818	0.00125366
1.73647071	0.0528991	0.0500789	0.052603	0.0513898	0.0523656	0.0474082	0.0561467	0.0485801	0.0491544	0.0448268	0.0425236	0.0389033	0.0297787	0.0202874	0.0133403	0.0083689	0.00527997	0.00299909	0.00101964	0.00121925
1.7383005	0.0526896	0.0498436	0.0523258	0.0511644	0.0521393	0.0471654	0.055955	0.0483569	0.048915	0.0446049	0.0423603	0.0386968	0.0296639	0.0201921	0.0132641	0.00834133	0.00527082	0.00298706	0.00110126	0.00118378
1.74013029	0.0524782	0.0496073	0.0520432	0.0509354	0.0519103	0.0469198	0.0557587	0.0481313	0.0486736	0.04438	0.0421916	0.038489	0.0295474	0.0200984	0.0131866	0.00831877	0.00526038	0.00297744	0.00118638	0.00114843
1.74196008	0.0522645	0.04937	0.0517556	0.0507025	0.0516785	0.0466717	0.0555575	0.0479035	0.0484302	0.0441524	0.0420176	0.03828	0.0294293	0.0200065	0.0131079	0.00830107	0.00524892	0.00297065	0.00127382	0.00111457
1.74378987	0.0520482	0.049132	0.0514634	0.0504658	0.0514437	0.046421	0.0553517	0.0476735	0.0481851	0.0439224	0.0418382	0.0380704	0.0293094	0.0199165	0.0130281	0.00828805	0.00523655	0.00296716	0.0013626	0.00108374
1.74561966	0.0518292	0.0488934	0.0511669	0.0502254	0.0512059	0.046168	0.0551413	0.0474417	0.0479383	0.0436907	0.0416533	0.0378608	0.0291881	0.0198287	0.0129474	0.00827943	0.00522345	0.00296717	0.00145173	0.00105765
1.74744945	0.0516069	0.0486544	0.0508663	0.0499813	0.0509649	0.0459126	0.0549266	0.0472081	0.0476901	0.0434575	0.0414632	0.0376514	0.0290651	0.0197429	0.0128657	0.00827499	0.00520979	0.00297092	0.0015404	0.00103798
1.74927924	0.0513815	0.0484152	0.0505623	0.0497335	0.0507206	0.0456554	0.0547079	0.0469731	0.0474408	0.0432235	0.0412681	0.0374426	0.0289409	0.0196595	0.0127833	0.00827418	0.00519562	0.00297843	0.00162786	0.00102634
1.75110903	0.0511525	0.0481761	0.0502554	0.0494824	0.0504731	0.0453964	0.0544853	0.0467369	0.0471904	0.042989	0.0410682	0.037235	0.0288154	0.0195783	0.0127004	0.00827671	0.00518109	0.00298959	0.00171336	0.00102403
1.75293882	0.0509202	0.0479372	0.0499461	0.0492282	0.0502223	0.0451362	0.0542591	0.0464998	0.0469395	0.0427549	0.0408639	0.0370288	0.0286887	0.0194994	0.0126173	0.00828194	0.0051662	0.00300421	0.00179627	0.00103197
